Winner Type,Winner Num,First Player Type,First Player VP,Second Player Type,Second Player VP,Third Player Type,Third Player VP,Fourth Player Type,Fourth Player VP,Number Rounds,Largest Army Player,Largest Army Size,Longest Road Player,Longest Road Size,Num Initial Dots Player 1,Num Initial Dots Player 2,Num Initial Dots Player 3,Num Initial Dots Player 4,MCTS Num Ports,MCTS Num Cities,MCTS Num Settlements,MCTS Num Roads,MCTS Num Knights Played,MCTS Num YOP Played,MCTS Num Monopoly Played,MCTS Num Road Builder Played,MCTS Num VP Dev Cards,MCTS Num Devs Bought,MCTS Total Trades Accepted,MCTS Total Trades Proposed,MCTS Trades Proposed Successfully,Total Trades with Bank,Average Move per Turn,Average Number of Moves Considered by MCTS Algorithm,Average Number of Cycles Run by MCTS Algorithm per Decided Move
Random,2,Random,3,Random,10,Random,6,,,37,2,4,3,6,15,25,20
Random,1,Random,10,Random,2,Random,2,,,55,1,3,1,7,24,6,8
Random,3,Random,7,Random,7,Random,10,,,70,3,6,3,10,18,19,18
Random,2,Random,6,Random,10,Random,5,,,74,2,4,3,10,17,17,10
Random,2,Random,2,Random,10,Random,2,,,64,2,3,2,7,14,12,8
Random,3,Random,3,Random,5,Random,10,,,50,2,6,3,7,7,13,21
Random,1,Random,10,Random,2,Random,2,,,45,1,4,1,5,20,12,13
Random,2,Random,6,Random,10,Random,6,,,103,1,3,3,7,6,15,11
Random,2,Random,9,Random,10,Random,4,,,71,2,7,2,8,21,20,12
Random,2,Random,5,Random,10,Random,2,,,60,2,4,1,7,18,17,8
Random,3,Random,2,Random,6,Random,10,,,89,3,4,3,11,8,14,14
Random,1,Random,10,Random,6,Random,3,,,125,2,5,1,8,11,7,9
Random,3,Random,5,Random,2,Random,11,,,95,3,3,3,9,11,4,16
Random,1,Random,10,Random,3,Random,3,,,93,,,1,12,15,9,8
Random,1,Random,10,Random,8,Random,6,,,116,1,8,2,7,17,12,10
Random,1,Random,10,Random,6,Random,9,,,136,3,6,3,12,14,16,12
Random,3,Random,4,Random,7,Random,10,,,90,2,6,3,9,9,11,23
Random,2,Random,6,Random,10,Random,9,,,129,2,9,3,10,10,12,12
Random,2,Random,9,Random,10,Random,3,,,81,2,4,2,9,12,18,5
Random,1,Random,10,Random,3,Random,3,,,60,1,4,1,7,16,11,9
Random,2,Random,2,Random,10,Random,5,,,83,2,7,3,10,10,12,10
Random,3,Random,3,Random,2,Random,10,,,49,3,4,3,6,23,16,17
Random,3,Random,4,Random,2,Random,10,,,46,3,3,3,9,22,13,15
Random,2,Random,9,Random,10,Random,8,,,130,1,7,3,10,13,13,15
Random,1,Random,10,Random,6,Random,4,,,104,2,4,3,12,9,12,10
Random,3,Random,4,Random,2,Random,10,,,69,,,3,7,10,8,15
Random,3,Random,4,Random,5,Random,10,,,73,,,3,10,11,16,22
Random,1,Random,11,Random,3,Random,6,,,88,1,4,1,10,13,5,17
Random,1,Random,10,Random,5,Random,6,,,99,1,6,1,11,12,6,11
Random,3,Random,8,Random,6,Random,10,,,178,1,6,3,8,10,9,8
Random,2,Random,2,Random,10,Random,4,,,43,2,4,2,5,12,24,8
Random,2,Random,4,Random,10,Random,3,,,107,2,6,1,10,6,15,8
Random,3,Random,3,Random,3,Random,10,,,155,3,7,3,8,8,5,15
Random,1,Random,10,Random,4,Random,2,,,84,2,6,1,9,16,13,11
Random,2,Random,5,Random,10,Random,6,,,102,3,6,2,9,9,9,12
Random,3,Random,8,Random,7,Random,10,,,126,3,7,1,8,19,12,12
Random,2,Random,4,Random,10,Random,4,,,98,2,3,2,7,10,11,5
Random,2,Random,5,Random,10,Random,4,,,110,2,7,1,7,13,19,4
Random,1,Random,10,Random,5,Random,3,,,47,,,2,9,17,18,12
Random,2,Random,6,Random,10,Random,7,,,146,2,4,3,9,7,17,4
Random,2,Random,4,Random,10,Random,6,,,72,3,3,2,8,10,20,13
Random,1,Random,10,Random,7,Random,4,,,73,2,6,3,9,12,13,12
Random,3,Random,9,Random,7,Random,10,,,104,2,8,1,9,10,16,19
Random,1,Random,10,Random,4,Random,3,,,80,,,1,8,14,15,14
Random,3,Random,4,Random,5,Random,10,,,75,3,9,3,7,8,9,21
Random,1,Random,10,Random,8,Random,7,,,133,1,6,1,8,11,10,9
Random,2,Random,8,Random,10,Random,6,,,58,1,6,2,8,21,18,18
Random,3,Random,4,Random,5,Random,10,,,69,1,5,3,11,15,12,15
Random,2,Random,3,Random,10,Random,7,,,74,2,7,2,9,13,13,15
Random,2,Random,7,Random,10,Random,8,,,92,3,8,2,7,14,12,17
Random,1,Random,10,Random,4,Random,7,,,115,1,7,3,8,20,5,10
Random,1,Random,10,Random,4,Random,2,,,54,,,1,9,22,17,12
Random,1,Random,10,Random,5,Random,2,,,107,2,3,1,11,15,12,6
Random,1,Random,11,Random,6,Random,7,,,96,1,7,3,12,18,11,13
Random,1,Random,10,Random,3,Random,4,,,68,1,3,3,7,13,10,14
Random,2,Random,9,Random,10,Random,7,,,107,1,9,2,9,11,14,15
Random,2,Random,3,Random,10,Random,2,,,63,,,2,9,17,23,8
Random,3,Random,4,Random,3,Random,10,,,69,,,3,11,10,9,20
Random,3,Random,3,Random,2,Random,10,,,53,3,6,3,8,18,13,17
Random,3,Random,4,Random,6,Random,10,,,145,3,4,3,8,9,9,9
Random,2,Random,3,Random,10,Random,5,,,82,3,3,2,9,9,17,11
Random,3,Random,5,Random,8,Random,10,,,95,2,4,1,8,10,17,17
Random,3,Random,8,Random,2,Random,10,,,145,3,6,3,8,10,5,12
Random,1,Random,10,Random,7,Random,7,,,127,3,5,2,11,13,13,8
Random,3,Random,9,Random,3,Random,10,,,80,3,4,1,9,17,6,18
Random,1,Random,10,Random,8,Random,4,,,251,3,5,2,11,7,12,8
Random,2,Random,3,Random,10,Random,5,,,59,2,5,2,10,15,18,7
Random,2,Random,8,Random,10,Random,8,,,129,1,6,2,12,13,12,8
Random,3,Random,6,Random,6,Random,10,,,145,1,6,2,8,11,8,18
Random,2,Random,7,Random,10,Random,5,,,68,2,5,1,9,16,15,12
Random,1,Random,10,Random,4,Random,6,,,67,1,4,1,8,16,6,14
Random,1,Random,10,Random,2,Random,3,,,48,,,1,7,19,9,16
Random,3,Random,4,Random,5,Random,10,,,78,1,3,3,8,7,13,14
Random,1,Random,10,Random,4,Random,7,,,75,1,5,1,9,18,8,18
Random,1,Random,10,Random,9,Random,8,,,145,3,5,1,10,13,9,9
Random,3,Random,3,Random,4,Random,10,,,78,3,5,3,10,9,15,12
Random,1,Random,10,Random,7,Random,6,,,99,2,6,1,10,16,14,11
Random,1,Random,10,Random,7,Random,6,,,144,1,6,1,8,9,12,9
Random,2,Random,4,Random,10,Random,2,,,49,2,4,2,5,5,15,4
Random,2,Random,2,Random,10,Random,5,,,78,3,6,2,9,9,12,16
Random,2,Random,4,Random,10,Random,8,,,159,3,6,3,9,8,15,9
Random,2,Random,7,Random,10,Random,7,,,112,1,5,2,9,10,13,9
Random,2,Random,4,Random,10,Random,3,,,74,2,4,2,5,12,20,12
Random,2,Random,8,Random,10,Random,5,,,215,2,8,1,8,6,9,9
Random,2,Random,8,Random,10,Random,7,,,82,1,3,3,9,20,15,16
Random,1,Random,10,Random,5,Random,3,,,70,1,4,2,6,15,8,8
Random,2,Random,8,Random,10,Random,9,,,96,2,6,3,10,15,17,11
Random,3,Random,5,Random,4,Random,10,,,87,1,6,3,11,13,14,17
Random,1,Random,10,Random,5,Random,2,,,50,1,9,1,7,19,12,12
Random,3,Random,3,Random,3,Random,10,,,74,3,3,3,9,6,9,22
Random,3,Random,4,Random,2,Random,10,,,72,3,5,1,6,6,8,20
Random,3,Random,2,Random,5,Random,10,,,59,3,5,2,9,5,10,21
Random,1,Random,10,Random,3,Random,7,,,89,1,5,1,6,18,10,13
Random,3,Random,3,Random,3,Random,10,,,83,3,5,3,10,8,13,17
Random,1,Random,10,Random,3,Random,6,,,89,1,7,1,10,18,20,8
Random,1,Random,10,Random,5,Random,4,,,151,3,6,1,9,4,9,5
Random,1,Random,10,Random,2,Random,7,,,91,3,4,1,7,9,9,15
Random,1,Random,10,Random,2,Random,5,,,54,1,4,1,8,20,9,16
Random,1,Random,10,Random,2,Random,6,,,197,3,6,1,7,14,5,12
Random,1,Random,10,Random,2,Random,5,,,97,1,3,3,9,16,4,12
Random,3,Random,2,Random,2,Random,10,,,69,3,3,3,8,7,15,17
Random,2,Random,8,Random,10,Random,9,,,119,1,7,2,8,14,11,12
Random,2,Random,4,Random,10,Random,4,,,52,2,3,2,10,12,15,17
Random,1,Random,10,Random,7,Random,6,,,105,3,7,1,10,14,13,12
Random,1,Random,10,Random,5,Random,4,,,83,2,5,1,8,19,20,13
Random,1,Random,10,Random,2,Random,9,,,112,1,3,3,8,14,3,13
Random,2,Random,2,Random,10,Random,2,,,49,,,2,10,9,15,7
Random,1,Random,10,Random,5,Random,6,,,164,1,6,2,7,19,13,8
Random,2,Random,4,Random,10,Random,2,,,36,2,5,2,5,13,19,10
Random,1,Random,10,Random,9,Random,8,,,146,1,6,2,10,15,16,13
Random,2,Random,7,Random,10,Random,6,,,87,1,4,1,8,11,14,15
Random,2,Random,4,Random,10,Random,2,,,70,2,3,2,9,7,8,6
Random,2,Random,4,Random,10,Random,2,,,49,,,2,6,15,22,9
Random,3,Random,3,Random,4,Random,10,,,98,3,4,2,12,10,11,13
Random,1,Random,10,Random,9,Random,7,,,159,3,6,3,11,13,13,9
Random,3,Random,2,Random,7,Random,10,,,110,3,5,2,8,15,15,14
Random,2,Random,4,Random,10,Random,3,,,67,2,3,2,10,12,18,8
Random,3,Random,9,Random,6,Random,10,,,94,3,7,3,9,16,11,18
Random,2,Random,5,Random,10,Random,7,,,173,3,7,1,10,7,12,13
Random,3,Random,7,Random,9,Random,10,,,131,2,6,1,12,9,13,15
Random,1,Random,10,Random,8,Random,4,,,169,1,7,2,9,18,18,7
Random,3,Random,7,Random,4,Random,10,,,205,3,6,2,9,9,5,11
Random,3,Random,6,Random,4,Random,10,,,97,1,5,3,11,22,6,15
Random,3,Random,3,Random,5,Random,10,,,63,2,4,3,10,14,19,15
Random,2,Random,4,Random,10,Random,4,,,81,2,6,2,7,11,20,6
Random,2,Random,6,Random,10,Random,9,,,135,3,6,2,12,8,8,12
Random,3,Random,3,Random,9,Random,10,,,76,,,3,7,6,22,11
Random,3,Random,8,Random,5,Random,10,,,90,3,6,3,11,14,14,21
Random,2,Random,8,Random,10,Random,9,,,106,2,5,1,10,18,16,12
Random,3,Random,2,Random,3,Random,10,,,152,3,6,3,10,10,5,15
Random,1,Random,10,Random,7,Random,8,,,83,1,7,3,11,16,19,16
Random,3,Random,6,Random,7,Random,10,,,78,3,5,3,8,13,13,12
Random,2,Random,2,Random,10,Random,5,,,89,2,6,2,10,4,18,13
Random,1,Random,10,Random,9,Random,7,,,129,3,5,2,11,11,18,12
Random,2,Random,2,Random,10,Random,2,,,57,2,4,2,6,12,21,8
Random,3,Random,8,Random,5,Random,10,,,108,3,6,3,11,24,9,15
Random,3,Random,4,Random,6,Random,10,,,91,3,3,1,10,12,15,13
Random,1,Random,10,Random,7,Random,8,,,146,3,10,1,12,7,8,20
Random,1,Random,10,Random,2,Random,3,,,50,1,3,1,10,19,14,9
Random,3,Random,3,Random,4,Random,10,,,68,,,3,10,12,11,13
Random,2,Random,7,Random,10,Random,2,,,107,2,5,1,7,13,20,11
Random,1,Random,10,Random,5,Random,4,,,155,1,5,1,7,13,9,5
Random,3,Random,3,Random,2,Random,11,,,68,3,3,3,7,8,6,18
Random,3,Random,2,Random,2,Random,10,,,28,3,4,3,5,6,8,26
Random,3,Random,2,Random,5,Random,11,,,94,3,3,3,11,3,12,13
Random,3,Random,7,Random,7,Random,10,,,94,3,5,2,8,20,10,15
Random,1,Random,10,Random,3,Random,2,,,83,1,4,1,8,18,14,2
Random,1,Random,10,Random,4,Random,9,,,65,1,8,3,9,21,14,20
Random,3,Random,4,Random,7,Random,10,,,97,3,4,3,9,9,21,6
Random,2,Random,8,Random,10,Random,4,,,142,1,8,2,12,14,11,5
Random,2,Random,2,Random,10,Random,2,,,85,,,2,6,12,10,14
Random,3,Random,4,Random,3,Random,10,,,87,3,3,3,10,9,10,14
Random,3,Random,7,Random,7,Random,10,,,150,3,8,2,10,21,9,16
Random,2,Random,8,Random,10,Random,8,,,110,2,5,1,9,15,10,19
Random,1,Random,10,Random,6,Random,4,,,78,1,4,3,12,14,12,8
Random,1,Random,10,Random,6,Random,6,,,278,2,6,1,12,10,6,8
Random,2,Random,9,Random,10,Random,5,,,282,2,11,1,7,6,9,3
Random,3,Random,7,Random,6,Random,10,,,93,3,7,1,8,14,19,18
Random,1,Random,10,Random,4,Random,4,,,66,1,3,1,9,23,9,17
Random,1,Random,10,Random,8,Random,6,,,221,2,5,1,13,5,15,12
Random,3,Random,8,Random,8,Random,10,,,126,2,8,1,11,9,12,6
Random,1,Random,10,Random,6,Random,7,,,91,3,8,1,6,20,12,14
Random,2,Random,3,Random,10,Random,4,,,91,2,6,2,10,8,18,6
Random,1,Random,12,Random,7,Random,3,,,86,2,6,1,6,16,13,20
Random,2,Random,5,Random,10,Random,4,,,85,2,4,2,10,16,10,9
Random,3,Random,5,Random,8,Random,10,,,121,3,5,3,9,15,11,8
Random,3,Random,9,Random,5,Random,10,,,82,1,4,3,10,19,13,7
Random,1,Random,10,Random,5,Random,6,,,85,1,6,1,8,15,14,14
Random,2,Random,6,Random,10,Random,5,,,101,2,4,1,11,8,18,15
Random,3,Random,6,Random,8,Random,10,,,96,3,4,2,10,11,16,12
Random,1,Random,10,Random,7,Random,3,,,284,2,7,1,12,8,7,5
Random,1,Random,10,Random,9,Random,9,,,96,3,6,2,12,18,11,16
Random,2,Random,9,Random,10,Random,6,,,177,1,5,2,9,10,10,11
Random,2,Random,3,Random,10,Random,7,,,61,2,4,2,7,14,17,12
Random,1,Random,10,Random,2,Random,2,,,32,1,3,1,6,15,13,11
Random,1,Random,10,Random,6,Random,8,,,132,1,8,1,7,18,9,20
Random,3,Random,7,Random,6,Random,10,,,78,1,7,2,10,16,12,17
Random,1,Random,10,Random,6,Random,4,,,105,1,6,2,8,15,14,13
Random,1,Random,10,Random,3,Random,8,,,84,1,5,1,7,21,11,19
Random,1,Random,10,Random,7,Random,4,,,111,1,7,1,6,12,10,9
Random,3,Random,6,Random,4,Random,10,,,53,1,6,3,10,18,9,17
Random,3,Random,4,Random,3,Random,10,,,39,3,9,3,7,21,5,24
Random,3,Random,5,Random,5,Random,10,,,126,3,6,2,14,10,8,17
Random,1,Random,10,Random,9,Random,9,,,154,3,8,1,10,8,12,16
Random,2,Random,8,Random,10,Random,6,,,121,1,5,1,12,15,11,8
Random,2,Random,2,Random,10,Random,7,,,102,2,9,2,9,3,15,20
Random,3,Random,3,Random,4,Random,10,,,86,3,8,3,10,8,13,12
Random,3,Random,9,Random,4,Random,10,,,158,1,8,3,9,17,7,7
Random,3,Random,2,Random,5,Random,10,,,90,3,4,3,6,6,11,15
Random,2,Random,6,Random,10,Random,3,,,127,2,7,1,8,7,19,9
Random,3,Random,4,Random,7,Random,10,,,62,3,4,3,6,11,17,22
Random,2,Random,3,Random,10,Random,2,,,86,2,6,2,6,5,16,12
Random,1,Random,10,Random,9,Random,2,,,105,1,5,2,12,12,10,7
Random,1,Random,10,Random,2,Random,3,,,38,,,1,9,21,10,15
Random,2,Random,4,Random,10,Random,7,,,97,2,4,1,11,7,10,21
Random,3,Random,5,Random,9,Random,10,,,182,3,7,2,10,9,10,11
Random,2,Random,7,Random,10,Random,9,,,144,2,6,3,8,14,12,13
Random,2,Random,9,Random,10,Random,6,,,111,3,8,2,10,14,14,16
Random,2,Random,6,Random,10,Random,5,,,142,2,7,2,12,9,9,9
Random,3,Random,5,Random,6,Random,10,,,96,3,4,2,7,12,13,14
Random,2,Random,5,Random,10,Random,2,,,51,1,3,2,9,15,21,13
Random,2,Random,4,Random,10,Random,2,,,106,2,4,2,11,13,15,12
Random,2,Random,9,Random,10,Random,7,,,97,3,9,1,8,19,21,13
Random,1,Random,10,Random,9,Random,4,,,136,1,5,1,9,16,13,11
Random,2,Random,4,Random,10,Random,8,,,208,3,7,2,11,5,12,7
Random,3,Random,5,Random,3,Random,10,,,47,3,3,1,10,18,10,21
Random,3,Random,5,Random,9,Random,10,,,150,3,7,2,8,9,17,16
Random,3,Random,6,Random,3,Random,10,,,151,1,5,3,7,8,10,17
Random,2,Random,4,Random,10,Random,5,,,56,1,8,2,7,18,11,14
Random,1,Random,10,Random,2,Random,7,,,87,1,5,1,8,21,9,14
Random,3,Random,4,Random,2,Random,10,,,62,3,4,3,10,15,5,9
Random,2,Random,5,Random,10,Random,3,,,48,2,3,2,6,5,23,18
Random,2,Random,2,Random,10,Random,4,,,54,2,3,2,8,6,20,20
Random,2,Random,8,Random,10,Random,9,,,122,1,9,3,13,14,13,9
Random,2,Random,4,Random,10,Random,4,,,93,2,4,2,11,12,16,10
Random,3,Random,6,Random,5,Random,10,,,102,1,5,2,9,10,11,14
Random,1,Random,10,Random,5,Random,7,,,124,1,5,1,11,16,5,9
Random,2,Random,8,Random,10,Random,4,,,124,3,7,1,12,10,15,6
Random,2,Random,3,Random,10,Random,2,,,37,,,2,6,16,19,2
Random,1,Random,10,Random,4,Random,3,,,117,1,3,1,7,19,7,10
Random,2,Random,3,Random,10,Random,3,,,77,2,5,2,7,2,17,14
Random,3,Random,3,Random,5,Random,10,,,66,2,3,3,9,10,11,16
Random,2,Random,7,Random,10,Random,8,,,139,3,6,2,9,13,9,12
Random,1,Random,10,Random,7,Random,8,,,89,1,6,2,12,15,10,14
Random,1,Random,10,Random,2,Random,2,,,63,1,3,1,6,18,4,8
Random,2,Random,5,Random,10,Random,7,,,142,3,4,2,12,9,7,10
Random,3,Random,5,Random,2,Random,10,,,51,1,3,3,6,16,8,19
Random,1,Random,10,Random,8,Random,8,,,96,2,5,1,7,16,13,7
Random,2,Random,2,Random,10,Random,9,,,84,2,4,3,7,6,20,12
Random,1,Random,10,Random,6,Random,8,,,93,1,3,3,10,24,15,10
Random,3,Random,2,Random,2,Random,10,,,56,,,3,5,8,7,18
Random,3,Random,7,Random,4,Random,10,,,91,1,4,3,9,17,13,15
Random,2,Random,6,Random,10,Random,3,,,131,2,6,1,7,8,16,4
Random,3,Random,2,Random,5,Random,10,,,91,3,4,3,11,8,11,13
Random,2,Random,6,Random,10,Random,6,,,96,2,4,2,8,8,11,5
Random,2,Random,3,Random,11,Random,6,,,101,2,4,3,12,5,15,13
Random,1,Random,10,Random,7,Random,2,,,61,1,3,2,5,21,14,10
Random,1,Random,10,Random,5,Random,3,,,96,1,6,1,9,19,18,5
Random,2,Random,2,Random,10,Random,2,,,63,2,5,2,10,11,17,11
Random,2,Random,4,Random,10,Random,4,,,59,2,3,2,5,11,16,7
Random,3,Random,4,Random,2,Random,10,,,98,3,10,1,7,10,6,19
Random,3,Random,5,Random,5,Random,10,,,96,3,5,3,10,23,11,7
Random,2,Random,5,Random,10,Random,6,,,123,2,5,2,10,8,12,16
Random,3,Random,2,Random,3,Random,10,,,143,3,6,3,8,6,15,14
Random,2,Random,4,Random,10,Random,3,,,59,2,4,2,10,12,10,13
Random,3,Random,8,Random,9,Random,10,,,286,3,7,2,8,13,5,17
Random,3,Random,5,Random,6,Random,10,,,101,3,5,2,9,10,14,16
Random,3,Random,7,Random,8,Random,10,,,102,3,3,2,8,13,15,13
Random,3,Random,4,Random,5,Random,10,,,66,2,5,3,11,10,12,21
Random,2,Random,4,Random,10,Random,3,,,74,2,6,2,11,12,16,8
Random,3,Random,8,Random,8,Random,10,,,107,1,3,2,10,10,17,11
Random,2,Random,2,Random,10,Random,8,,,87,3,6,2,12,10,12,13
Random,1,Random,10,Random,2,Random,5,,,111,1,5,1,12,13,3,14
Random,1,Random,10,Random,9,Random,8,,,111,3,6,1,10,13,13,14
Random,1,Random,10,Random,8,Random,5,,,76,2,4,1,9,14,11,12
Random,2,Random,4,Random,10,Random,4,,,58,2,5,3,12,20,16,11
Random,3,Random,9,Random,3,Random,10,,,73,3,5,1,9,18,11,18
Random,2,Random,9,Random,10,Random,6,,,122,2,8,2,8,19,8,15
Random,3,Random,9,Random,7,Random,10,,,115,2,6,3,11,13,19,19
Random,1,Random,10,Random,4,Random,8,,,164,3,7,1,11,10,9,13
Random,3,Random,2,Random,2,Random,11,,,91,3,7,3,10,6,9,17
Random,2,Random,6,Random,10,Random,6,,,80,2,8,2,7,13,22,15
Random,3,Random,5,Random,5,Random,10,,,60,3,5,3,6,13,14,21
Random,2,Random,4,Random,10,Random,3,,,161,2,5,2,11,8,12,5
Random,2,Random,3,Random,10,Random,2,,,65,2,4,2,10,12,20,9
Random,2,Random,5,Random,10,Random,2,,,91,1,4,2,11,10,22,5
Random,1,Random,10,Random,9,Random,5,,,101,2,7,1,12,16,19,9
Random,1,Random,10,Random,3,Random,8,,,73,3,8,1,12,11,9,21
Random,3,Random,2,Random,5,Random,10,,,78,,,3,10,11,11,16
Random,2,Random,3,Random,10,Random,9,,,160,2,5,2,8,7,12,11
Random,2,Random,8,Random,10,Random,5,,,183,3,7,2,8,12,10,11
Random,3,Random,4,Random,9,Random,10,,,72,2,6,2,9,9,22,22
Random,2,Random,2,Random,11,Random,2,,,55,2,3,2,7,9,15,8
Random,2,Random,3,Random,10,Random,4,,,54,,,2,9,12,16,12
Random,1,Random,10,Random,7,Random,8,,,170,1,6,3,11,9,6,7
Random,1,Random,10,Random,4,Random,7,,,90,3,5,3,11,12,10,14
Random,2,Random,6,Random,10,Random,2,,,127,2,5,1,9,11,15,2
Random,1,Random,10,Random,6,Random,5,,,89,1,5,1,8,10,11,9
Random,3,Random,6,Random,2,Random,10,,,82,3,3,1,10,19,9,14
Random,2,Random,2,Random,10,Random,3,,,85,2,3,2,10,12,12,8
Random,2,Random,4,Random,10,Random,5,,,78,3,3,2,9,12,16,7
Random,2,Random,8,Random,10,Random,2,,,94,2,8,1,12,22,20,6
Random,1,Random,11,Random,9,Random,4,,,98,1,4,2,10,4,15,12
Random,1,Random,10,Random,7,Random,4,,,109,2,9,1,10,18,15,6
Random,2,Random,4,Random,10,Random,3,,,65,2,4,2,8,10,21,13
Random,1,Random,10,Random,4,Random,7,,,99,1,6,1,7,17,14,13
Random,2,Random,9,Random,10,Random,4,,,107,2,5,1,6,13,18,7
Random,1,Random,10,Random,4,Random,2,,,77,1,4,1,7,15,10,5
Random,2,Random,6,Random,11,Random,7,,,106,2,5,2,11,11,11,15
Random,3,Random,6,Random,7,Random,10,,,104,3,3,2,12,10,7,13
Random,2,Random,3,Random,10,Random,2,,,95,2,6,2,6,10,21,9
Random,3,Random,4,Random,9,Random,10,,,108,2,5,3,8,13,11,16
Random,2,Random,3,Random,10,Random,7,,,82,2,10,3,11,14,23,11
Random,2,Random,2,Random,10,Random,5,,,62,2,4,3,8,5,16,12
Random,1,Random,10,Random,2,Random,7,,,53,3,5,1,7,15,13,15
Random,2,Random,9,Random,10,Random,5,,,132,2,5,3,9,12,16,12
Random,1,Random,10,Random,7,Random,3,,,79,1,6,1,7,15,15,15
Random,3,Random,4,Random,7,Random,10,,,115,2,4,3,10,11,13,22
Random,2,Random,2,Random,10,Random,7,,,69,2,4,2,13,4,15,8
Random,1,Random,11,Random,5,Random,3,,,78,1,8,1,8,16,17,12
Random,2,Random,7,Random,10,Random,7,,,106,2,7,1,10,8,17,15
Random,3,Random,4,Random,8,Random,10,,,133,3,5,3,12,11,5,12
Random,2,Random,4,Random,10,Random,9,,,161,3,4,3,10,3,16,10
Random,2,Random,3,Random,10,Random,3,,,85,2,3,2,8,9,11,8
Random,1,Random,10,Random,9,Random,5,,,89,1,7,2,8,17,10,15
Random,2,Random,9,Random,10,Random,9,,,158,1,6,1,10,10,13,13
Random,1,Random,10,Random,2,Random,4,,,68,1,3,1,6,17,8,5
Random,1,Random,10,Random,7,Random,4,,,154,1,5,2,9,15,15,7
Random,3,Random,5,Random,4,Random,10,,,57,3,3,2,10,19,9,18
Random,3,Random,5,Random,6,Random,10,,,75,3,6,2,10,14,10,14
Random,2,Random,6,Random,10,Random,8,,,125,2,10,1,11,7,16,10
Random,1,Random,10,Random,5,Random,5,,,124,1,8,1,7,16,7,10
Random,3,Random,3,Random,3,Random,10,,,57,3,5,3,9,13,5,24
Random,1,Random,10,Random,9,Random,5,,,81,1,5,1,9,22,22,8
Random,1,Random,10,Random,2,Random,8,,,161,1,5,1,6,11,8,10
Random,1,Random,10,Random,2,Random,4,,,47,1,4,1,6,15,8,13
Random,3,Random,4,Random,9,Random,10,,,162,2,9,2,10,10,14,14
Random,2,Random,6,Random,10,Random,2,,,93,2,5,1,6,18,15,10
Random,3,Random,4,Random,5,Random,10,,,124,3,4,3,7,13,10,14
Random,1,Random,10,Random,9,Random,3,,,98,2,3,1,7,13,13,10
Random,1,Random,10,Random,9,Random,3,,,89,1,8,2,9,13,19,4
Random,1,Random,10,Random,9,Random,2,,,59,2,5,2,12,21,14,5
Random,3,Random,6,Random,3,Random,10,,,65,3,5,3,10,16,8,15
Random,1,Random,10,Random,4,Random,5,,,110,1,4,1,7,16,8,12
Random,3,Random,6,Random,6,Random,10,,,103,1,5,3,13,12,13,17
Random,3,Random,7,Random,5,Random,10,,,71,1,6,2,11,16,13,14
Random,1,Random,10,Random,4,Random,7,,,81,3,5,1,9,8,5,14
Random,1,Random,10,Random,3,Random,4,,,90,1,5,1,9,23,9,13
Random,3,Random,8,Random,3,Random,10,,,93,3,5,1,13,15,3,14
Random,1,Random,10,Random,2,Random,3,,,47,1,3,1,7,22,5,18
Random,3,Random,4,Random,8,Random,10,,,99,2,5,3,10,17,19,14
Random,2,Random,5,Random,10,Random,3,,,84,2,3,2,8,10,12,9
Random,3,Random,3,Random,8,Random,10,,,56,3,3,3,6,16,16,15
Random,2,Random,3,Random,10,Random,7,,,54,,,2,10,15,14,19
Random,2,Random,7,Random,10,Random,7,,,109,2,6,3,9,16,16,9
Random,2,Random,4,Random,10,Random,6,,,67,2,5,3,8,11,20,11
Random,2,Random,7,Random,10,Random,3,,,109,1,6,2,8,17,12,14
Random,1,Random,10,Random,7,Random,4,,,123,1,8,3,8,14,7,7
Random,2,Random,7,Random,10,Random,5,,,117,1,8,2,11,13,16,13
Random,1,Random,10,Random,2,Random,4,,,64,,,1,10,16,10,11
Random,3,Random,7,Random,3,Random,10,,,92,3,8,3,6,18,14,13
Random,2,Random,2,Random,10,Random,7,,,101,2,3,2,8,5,9,12
Random,1,Random,10,Random,3,Random,9,,,70,3,4,3,7,15,9,19
Random,2,Random,6,Random,10,Random,6,,,156,2,6,2,12,11,11,8
Random,2,Random,5,Random,11,Random,4,,,112,2,4,2,12,19,8,9
Random,3,Random,2,Random,4,Random,10,,,58,3,3,3,10,12,15,14
Random,3,Random,3,Random,4,Random,10,,,79,3,3,3,12,10,7,11
Random,2,Random,4,Random,10,Random,3,,,67,2,6,2,7,14,19,9
Random,1,Random,10,Random,4,Random,3,,,36,,,1,6,21,13,14
Random,2,Random,8,Random,10,Random,7,,,100,3,6,1,8,13,19,7
Random,3,Random,8,Random,9,Random,10,,,152,2,9,3,10,11,15,7
Random,1,Random,10,Random,7,Random,4,,,67,2,4,1,10,15,16,11
Random,3,Random,2,Random,7,Random,10,,,64,3,3,3,10,5,17,20
Random,3,Random,4,Random,5,Random,10,,,126,3,6,3,9,5,13,10
Random,3,Random,5,Random,8,Random,10,,,73,3,3,2,8,7,16,9
Random,2,Random,3,Random,10,Random,7,,,90,3,5,2,10,10,13,13
Random,1,Random,10,Random,5,Random,4,,,73,1,6,1,8,15,15,5
Random,3,Random,7,Random,5,Random,10,,,72,3,6,3,8,18,11,16
Random,1,Random,10,Random,4,Random,5,,,118,1,3,3,9,12,10,11
